,Explained Variance,Mean Absolute Error,Mean Squared Error,Root Mean Squared Error,Mean Squared Log Error,Median Absolute Error,R-Squared,Mean Absolute Percentage Error,D-Squared Absolute Error Score,D-Squared Pinball Score,Raw Mean Absolute Percentage Error,Error Ensemble
BaggingRegressor~p94,-0.004207982306353732,0.5832234897468028,0.2010775604274521,0.669015197895712,-0.07631934608382689,0.9930877150363036,-0.05356234364751529,0.013377184668648508,-0.0,-0.0,0.08714252336448589,0.4183364839608056
BaggingRegressor~p989,1.408891815895494,0.6657599293170569,0.36501753456599556,0.8967348102772109,0.7034976500756196,0.5189801221368472,0.4415115151053173,1.0439414888759497,-0.0,-0.0,0.19552276138069044,0.8836319235840285
BaggingRegressor~p3,-0.22972188310953617,-0.7054159101654542,-0.4144097909667524,-0.7720304939986063,-0.37988987389359036,-0.6748092575223569,-0.16933341611695737,-0.597941650032839,-0.0,-0.0,0.02285261875761272,-0.6534219802861143
BaggingRegressor~p523,-0.2462464747569447,0.07818403156547252,-0.11865531881213434,0.12141415025526016,-0.32610803363980967,0.16234896750752398,-0.16152942424346867,-0.41706004172278965,-0.0,-0.0,0.04187519860184301,-0.11593462646583272
BaggingRegressor~p722,-0.20714654864894663,-0.640051481512505,-0.4052083190315542,-0.7217707487796942,-0.2583785034796399,-0.4595816845763673,-0.1379959136838649,-0.21972983632900991,-0.0,-0.0,0.06262761020881671,-0.5047526717857681
BaggingRegressor~p872,-0.21806052903232748,-0.5831807356788657,-0.36046863807401824,-0.5242868679944421,-0.33456469731381416,-0.70772366943709,-0.1591872691547425,-0.46221398149556026,-0.0,-0.0,0.03712654320987647,-0.5522530363286003
BaggingRegressor~p967,-0.16074021898498453,-0.608200170940093,-0.39684690936063816,-0.6798084480289562,-0.3250927141572383,-0.5485206274097967,-0.1317049030707917,-0.35611068286340436,-0.0,-0.0,0.04828499369482974,-0.5351837468314609
BaggingRegressor~p287,-0.2830120282576801,0.4846690722510063,0.006160819257118191,0.3572807874402295,-0.14640362307729987,0.9291263755707927,-0.1774715629263507,0.12472925742254337,-0.0,-0.0,0.09885296598256949,0.2717264551780648
BaggingRegressor~p505,-0.23821742730271453,-0.3143833712395093,-0.3197068769053548,-0.3818583477557078,-0.31997401191958874,-0.24295349835741276,-0.15152012084446473,-0.36758716384227674,-0.0,-0.0,0.04707805907172986,-0.3712589814652937
BaggingRegressor~p754,-0.27673256984493755,-0.8555786830524943,-0.4381717405512791,-0.9351975411073431,-0.3968473249240354,-0.7504423742626002,-0.1765544116508247,-0.7315933630384497,-0.0,-0.0,0.008797014068331898,-0.756422562593607
BaggingRegressor~p1024,-0.20501826221948483,-0.6359892853815321,-0.39413686594278147,-0.6668354773055686,-0.36613677437696984,-0.4969313718555005,-0.1655201480346788,-0.5422910143789617,-0.0,-0.0,0.02870516877637123,-0.5731931367017292
BaggingRegressor~p165,-0.2739883919022763,-0.7738731472363066,-0.4210232294375834,-0.8115551422709276,-0.39340619446836445,-0.8001641454529377,-0.1757480175314372,-0.7026480018727452,-0.0,-0.0,0.011841079460269858,-0.7200963198735545
BaggingRegressor~p341,-0.16625848328466722,0.42161270958156677,0.0028675193344745937,0.35149852939290127,-0.22244343608701844,0.6251932953368752,-0.09084497663674988,-0.13726996470213654,-0.0,-0.0,0.07129957805907179,0.16776708639083135
BaggingRegressor~p443,-0.07160103051827937,0.5251525496017417,0.12695940556646704,0.5567603653819823,-0.01516914329708268,0.6445684456129219,-0.06750371589224999,0.10422935888744847,-0.0,-0.0,0.09669707539576074,0.33133810586392626
BaggingRegressor~p718,-0.09166824285804132,-0.8712273704206798,-0.44043552661037033,-0.9551428073475949,-0.30000044979186846,-0.793627950179088,-0.1255868483324477,-0.28339345832276824,-0.0,-0.0,0.05593236714975839,-0.6602224855565557
BaggingRegressor~p334,-0.11167097398804708,-0.36797666337656676,-0.335147381518642,-0.43294904618927943,-0.21904661830712482,-0.10826118860704796,-0.08528301970993496,-0.1483888329994749,-0.0,-0.0,0.07013025210084031,-0.2980515127905712
BaggingRegressor~p73,-0.2556429743646245,-0.6058459436369156,-0.3995262518275108,-0.6929217811091505,-0.36418461297794497,-0.5655614222309,-0.1665338731460291,-0.5130043848599737,-0.0,-0.0,0.03178512396694208,-0.5844945178354617
BaggingRegressor~p643,-0.2830120282576801,-0.7608094937696501,-0.430905361707389,-0.877998192078115,-0.3490408702406059,-0.6383933124252018,-0.1774715629263507,-0.43165566346470197,-0.0,-0.0,0.04034023668639057,-0.6509984971277776
BaggingRegressor~p154,-0.1717009142757126,1.0366199715471407,0.3479550055562899,0.8741628311644064,-0.209220581150598,1.060317152138739,-0.02593519695535453,0.0008677584076328438,-0.0,-0.0,0.08582695810564657,0.5393659725986056
BaggingRegressor~p895,-0.11833746310796608,-0.19030174396610777,-0.19338983434911255,-0.04132082971087414,-0.30666511059817625,-0.17479031907299467,-0.12776031578140648,-0.4228162540089978,-0.0,-0.0,0.04126984126984139,-0.24981817397838857
BaggingRegressor~p498,-0.2830120282576801,0.44439332083879163,0.05178045670413614,0.4353608525562058,-0.2561272925900572,0.5287844150476192,-0.1774715629263507,-0.22723242765349008,-0.0,-0.0,0.061838593327321945,0.13816202370218758
BaggingRegressor~p980,-0.09482211513853264,-0.231523802431564,-0.22560382216381974,-0.11854742143521109,-0.19578515620813025,-0.28940717191082643,-0.1338196570649897,-0.12126350221094905,-0.0,-0.0,0.07298291233283817,-0.2275410740015271
BaggingRegressor~p216,-0.1803314369487625,-0.5206783088454644,-0.37617884770652177,-0.587082100497232,-0.3255877842984499,-0.3848823100181079,-0.16214230602715715,-0.368259272160574,-0.0,-0.0,0.047007376185458374,-0.4773827145754076
BaggingRegressor~p585,-0.23861504142479975,-0.24924974918490778,-0.30304621443346724,-0.3298439691811318,-0.2994751522846295,-0.23758448081103536,-0.14838630703325864,-0.2608605781432199,-0.0,-0.0,0.05830205811138016,-0.32514551360449606
BaggingRegressor~p868,-0.2784292544433589,-1.0096190067918263,-0.4540648112042362,-1.1251460296850202,-0.3986312541632416,-0.8874690394679019,-0.17679239023119644,-0.7553077262361939,-0.0,-0.0,0.006303071364047013,-0.8494077664922561
BaggingRegressor~p931,-0.2830120282576801,-0.475717183486726,-0.3379953280999697,-0.4427177142436898,-0.07022028099212278,-0.5732647952322193,-0.1774715629263507,0.07470307332427437,-0.0,-0.0,0.09359191655801825,-0.36556636102756734
BaggingRegressor~p876,-0.2830120282576801,-0.5669319511549665,-0.3536844893548909,-0.498751865946231,-0.3186554495733174,-0.627421841786958,-0.1774715629263507,-0.4591374377862085,-0.0,-0.0,0.03745009074410169,-0.5334326480768693
BaggingRegressor~p290,-0.2830120282576801,0.01834742094302446,0.06260507657714943,0.4533680533597355,0.1862677678850858,-0.3283909080084215,-0.1774715629263507,0.29308393348518613,-0.0,-0.0,0.11655813953488373,0.07183725184577681
BaggingRegressor~p349,-0.2830120282576801,-0.7010613590099035,-0.39122834875231205,-0.6532166008786178,-0.2132854888629656,-0.7293553633195854,-0.1774715629263507,-0.29653818059207454,-0.0,-0.0,0.05454999040491264,-0.5653399962195534
BaggingRegressor~p845,-0.2830120282576801,-0.017566085760359552,-0.16394578515848335,0.025239634372265278,-0.3234663339986166,-0.022590343410540205,-0.1774715629263507,-0.4116549621929535,-0.0,-0.0,0.04244362873623501,-0.19433873069992
BaggingRegressor~p826,0.4172959615760938,-0.1454444815766299,-0.22719364843161033,-0.12249344691429488,-0.14843266390233179,-0.18856301625717833,-0.004060103084563469,0.023423535010434014,-0.0,-0.0,0.0881990569905699,-0.10780711996612054
BaggingRegressor~p235,-0.2830120282576801,1.435730741415369,0.7881762106562932,1.3960441952819147,1.6094593261365704,1.4328802827480651,-0.1774715629263507,2.1570523227336764,-0.0,-0.0,0.31258408071748883,1.4735598910700933
BaggingRegressor~p995,-0.2830120282576801,-0.22215305453852172,-0.25322748803271783,-0.189160912950134,-0.22257374834766994,-0.16895443043563338,-0.1774715629263507,-0.13334426608960614,-0.0,-0.0,0.0717124277456648,-0.24779165882925627
BaggingRegressor~p445,-0.2830120282576801,0.7964426253032867,0.615855051870175,1.2049078162825415,0.4352524591353118,0.0637808084224463,-0.1774715629263507,0.2749388059111905,-0.0,-0.0,0.11464989059080963,0.5465137845714952
BaggingRegressor~p381,-0.2830120282576801,6.384778145892846,10.720360777105661,6.712973819633107,1.5564415356644945,5.782951673039267,-0.1774715629263507,1.0804312894705792,-0.0,-0.0,0.19936024464831803,5.5746599393843095
BaggingRegressor~p201,-0.2830120282576801,0.028549072590131227,-0.10363855111398271,0.1518656042763144,-0.07932098133493216,-0.11666486824485177,-0.1774715629263507,0.09533187761307231,-0.0,-0.0,0.09576136363636369,-0.046208764446426534
BaggingRegressor~p679,-0.2830120282576801,-0.6755495363388601,-0.41282767294630635,-0.7630329219125154,-0.36683129776151435,-0.6003433185095903,-0.1774715629263507,-0.5262904878629315,-0.0,-0.0,0.03038787878787878,-0.6240047207708163
BaggingRegressor~p683,-0.21610755482574878,-0.5463440025820749,-0.3863034024617933,-0.630818751451258,-0.3570213609766118,-0.4276010148436123,-0.16404670025985463,-0.48190208075509516,-0.0,-0.0,0.035056026236676675,-0.5261369895455031
BaggingRegressor~p554,0.2660591773861186,-0.7730884048019137,-0.42289323327259926,-0.8233669337270394,-0.306447290705611,-0.7049224428911539,-0.07279251918987349,-0.33556077041313626,-0.0,-0.0,0.05044614404079031,-0.5756993976000649
BaggingRegressor~p670,-0.2830120282576801,0.1285806523153732,-0.10107631616906022,0.15699642231691233,-0.26445203231477643,0.13824674743521123,-0.1774715629263507,-0.21358918067643679,-0.0,-0.0,0.06327339787920701,-0.06279228653823112
BaggingRegressor~p782,0.04343937257503124,-0.03612293626776678,-0.20967058591841964,-0.07972352410482571,-0.06480922797069948,-0.0337952495942822,0.009124010190913766,0.23357883063772453,-0.0,-0.0,0.11030023094688227,-0.02945738012511401
BaggingRegressor~p951,0.16295960939945536,0.6775310658329454,0.13017108794247823,0.5617672849665333,0.5534546106493067,0.8602628896498975,0.2648162512325189,1.1525408621077982,-0.0,-0.0,0.20694371383482357,0.7223166185271992
BaggingRegressor~p144,-0.2145787076468172,0.2614329303261012,0.05239434530553284,0.4363871685408132,-0.31503169294689176,0.23395532108798342,-0.1534859595745428,-0.41639940596851327,-0.0,-0.0,0.041944674965421855,0.019934140737169273
BaggingRegressor~p196,-0.2830120282576801,1.1208182186255204,0.41194755583529236,0.9576383306135596,0.408440610956646,1.1352499622424967,-0.1774715629263507,0.9941995214852845,-0.0,-0.0,0.19029160186625207,0.8331010045454371
BaggingRegressor~p527,-0.2830120282576801,-0.47259667827702107,-0.37109495605294157,-0.5661466639210296,-0.3500559354004944,-0.39937087620846634,-0.1774715629263507,-0.43157679017062023,-0.0,-0.0,0.04034853146853158,-0.49111773207942616
BaggingRegressor~p792,-0.2830120282576801,-0.6681637251916339,-0.39475022072025473,-0.6697469994962826,-0.3705462218875946,-0.6176175488761859,-0.1774715629263507,-0.5852980654138821,-0.0,-0.0,0.02418229290291954,-0.6165739525729567
BaggingRegressor~p87,-0.01053753064257814,-0.14723323271384678,-0.25549704813873797,-0.19516899873974766,-0.17456721515080878,-0.10219186442418686,-0.025355195054873058,0.02156971545380511,-0.0,-0.0,0.0880040983606559,-0.15124342937111696
BaggingRegressor~p660,-0.2830120282576801,-0.388426127990449,-0.33563130951130127,-0.4346008856089487,-0.2936480522180105,-0.2686314083618147,-0.1774715629263507,-0.3171806116830222,-0.0,-0.0,0.05237911025145063,-0.395091811089379
BaggingRegressor~p386,-0.2830120282576801,0.01188483618920404,-0.0962267064660305,0.16665744570269075,-0.30088173122645306,-0.011385437226800698,-0.1774715629263507,-0.3982813282800828,-0.0,-0.0,0.04385007918352991,-0.14463024152043988
BaggingRegressor~p436,-0.2830120282576801,0.030487848016277023,-0.20725446481874063,-0.07394641949652557,-0.21714628664095922,0.1632243508031311,-0.1774715629263507,-0.10051699914502042,-0.0,-0.0,0.07516473731077469,-0.10837000423408955
BaggingRegressor~p572,-0.2830120282576801,-0.7224032758040748,-0.42282926512755115,-0.8229577103390527,-0.2690875435821951,-0.5725644885957352,-0.1774715629263507,-0.1605236108073199,-0.0,-0.0,0.06885408708938126,-0.5631599141064877
BaggingRegressor~p317,0.03828816490933954,-0.20945869162922715,-0.17309480140022743,0.004930188697366668,-0.2975676577408491,-0.5163065221315439,-0.12394288927382217,-0.38170288893401694,-0.0,-0.0,0.045593565926597225,-0.2815252788581726
BaggingRegressor~p316,-0.2830120282576801,1.9021908766823623,1.2845742297208347,1.8824927675153256,0.5196422725822035,2.0629228200378944,-0.1774715629263507,1.0302015137572202,-0.0,-0.0,0.19407778432527995,1.47507753809339
BaggingRegressor~p1026,-0.2830120282576801,-0.0211666686946343,-0.19018417551588473,-0.033900126089327624,-0.21120425887873914,0.25379734245502156,-0.1774715629263507,-0.07710688132384792,-0.0,-0.0,0.07762668377164852,-0.08667965795296843
BaggingRegressor~p793,-0.2830120282576801,-0.4616841423069966,-0.3198953045995586,-0.3824640768792265,-0.14923451752865508,-0.6134157090572845,-0.1774715629263507,-0.04630522627012423,-0.0,-0.0,0.08086596800882515,-0.38947085696977624
BaggingRegressor~p568,1.0629252687916795,0.06192370671165791,-0.12211740328820139,0.11429851772268658,-0.06476894610828912,-0.09612254024132989,0.07499783085190964,0.15633504249365013,-0.0,-0.0,0.10217681728880153,0.10169903426202298
BaggingRegressor~p141,-0.27174503666061706,-0.9270364059019018,-0.42229188021781167,-0.8195346233722032,-0.39309282106117444,-1.017259202762874,-0.17580767475310208,-0.7475125178525353,-0.0,-0.0,0.007122861586314294,-0.7953564059132607
BaggingRegressor~p72,-0.27752197524528505,-1.026006275274734,-0.45316771807575634,-1.108313366060997,-0.39695651605591015,-0.982243870938698,-0.1766236500721114,-0.745890779598827,-0.0,-0.0,0.007293413173652737,-0.8642357791841273
BaggingRegressor~p413,-0.19145786100577694,-0.8398376730449688,-0.4381907897218159,-0.9353603948634742,-0.34104988765484867,-0.7383037258968763,-0.1628114748540761,-0.4264159412757373,-0.0,-0.0,0.040891276864728196,-0.683390812952053
BaggingRegressor~p755,-0.2830120282576801,-0.8649494309455349,-0.4384289707777469,-0.9374033948209514,-0.3970416439766719,-0.8022650653623822,-0.1774715629263507,-0.7365777275026989,-0.0,-0.0,0.008272828818765784,-0.7692657637680064
BaggingRegressor~p584,-0.24447727507337616,-0.8882147360592981,-0.44446602522052203,-0.9942193448394337,-0.38036157604908283,-0.8265423620938199,-0.16753287646883147,-0.580082054949374,-0.0,-0.0,0.0247308394160585,-0.7560165262618437
BaggingRegressor~p421,-0.2830120282576801,0.751896951821579,0.25437146274870426,0.7458686170382348,0.17362124335788678,0.8376196417369253,-0.1774715629263507,0.3220072176380901,-0.0,-0.0,0.11959988317757009,0.4993900486709726
BaggingRegressor~p1012,-0.191200511215971,-0.4999980376332314,-0.32455915329784585,-0.397590956078114,-0.3701007601361332,-0.5734982307777149,-0.15243281749144594,-0.6004872175323424,-0.0,-0.0,0.022584911822338342,-0.5106029012512777
BaggingRegressor~p684,-0.11597234673586916,-0.0006248814414147034,-0.13139276163873442,0.09505186644533857,-0.2894975669799329,-0.1677872527081641,-0.11609887776584366,-0.3532236956441612,-0.0,-0.0,0.04858860634732889,-0.16385386380123676
BaggingRegressor~p564,1.046318163560757,0.9729173504023167,0.4776734866671708,1.0402353076101236,0.7590825450204857,0.7024604608955725,0.5262723171934557,1.2489356323143375,-0.0,-0.0,0.2170811580446131,1.040361165487538
BaggingRegressor~p489,0.2780601114441177,-0.4323755510930822,-0.33565998693119403,-0.4346988757870057,-0.27056453863388613,-0.495608570431028,-0.0856686970320139,-0.24509106854717477,-0.0,-0.0,0.059960473017117474,-0.37292075044863077
BaggingRegressor~p470,-0.23417310239158182,-0.7148789806978378,-0.41977970321397085,-0.8038666344509763,-0.3814766783161163,-0.6101476114203607,-0.17034347830348165,-0.5979256978022106,-0.0,-0.0,0.022854296388543003,-0.6508485559462573
BaggingRegressor~p441,-0.2830120282576801,-0.42484740921020714,-0.2990279249191792,-0.31772469704218476,-0.2590542431275931,-0.5494543695917736,-0.1774715629263507,-0.2752117935461614,-0.0,-0.0,0.05679279941219689,-0.41233055202679386
BaggingRegressor~p411,0.7505948769178588,1.2220038313425157,0.5897703995625201,1.1746723986555188,1.8068404562735885,1.0222671582231273,0.6106125058066666,1.291480797518962,-0.0,-0.0,0.2215554592720971,1.3499121692299132
BaggingRegressor~p828,-0.2830120282576801,1.7980509395064734,1.3134172984803543,1.9084689612947479,-0.10640054183595628,1.5215857900360008,-0.1774715629263507,-0.008612316722747142,-0.0,-0.0,0.08482997733031068,1.0943803783597588
BaggingRegressor~p112,0.13874036814852364,0.9835806152461237,0.5538172076488457,1.1323740959942128,-0.10581295036114619,0.9018144167479276,0.01278678143004992,-0.036064351239672325,-0.0,-0.0,0.08194295900178246,0.6217781527510131
BaggingRegressor~p300,-0.09891886822782066,-0.5559917183931381,-0.299205802502945,-0.31825791139588583,-0.2791240351291957,-0.786391448268754,-0.14766393864191174,-0.469174086063795,-0.0,-0.0,0.03639457744447653,-0.49589579686333324
BaggingRegressor~p786,-0.06368870667838995,-0.7080932667063247,-0.40563026512538736,-0.7239740011211095,-0.36231352723222343,-0.6785442262502678,-0.13831338017084763,-0.5333650197072294,-0.0,-0.0,0.029643879173290942,-0.6142945783404465
BaggingRegressor~p768,-0.2830120282576801,-0.8801826664366907,-0.4310112710777185,-0.8787716100988934,-0.38575798249043186,-0.915247869381755,-0.1774715629263507,-0.67882778991593,-0.0,-0.0,0.014346153846153861,-0.7691386903459222
BaggingRegressor~p47,-0.2830120282576801,-0.8445461276513265,-0.4367174032910455,-0.9229907300844113,-0.390555863915465,-0.7723853155390829,-0.1774715629263507,-0.6667083429549605,-0.0,-0.0,0.015620706575073546,-0.7447590691475319
BaggingRegressor~p271,-0.05225752911981395,-0.07706802681520115,-0.25282976895846365,-0.18811149259434687,-0.26690975540388495,0.06354737287695145,-0.13894076483799597,-0.1670493368164692,-0.0,-0.0,0.06816780314260304,-0.1699856150310801
BaggingRegressor~p629,-0.2830120282576801,-0.8619951064866462,-0.43941114847318175,-0.9459646693338287,-0.30827362678200204,-0.8123027938186528,-0.1774715629263507,-0.3054113940106375,-0.0,-0.0,0.05361683079677722,-0.6861950515970152
BaggingRegressor~p446,-0.08060914514520208,2.0947759023462793,1.7591902399821377,2.28587645833467,0.36375388246880763,1.6964290136114266,-0.07322533733529102,0.42454601707963857,-0.0,-0.0,0.1303834698436336,1.4979641646893376
BaggingRegressor~p53,-0.2830120282576801,-0.8759819863467055,-0.4440432852762414,-0.9898635117164282,-0.3956894319312287,-0.7212629310757714,-0.1774715629263507,-0.7053277622121827,-0.0,-0.0,0.01155926001219763,-0.7616230642551265
BaggingRegressor~p90,-0.07383101701572832,0.19011369143569887,-0.02907007891622773,0.2943143619934315,-0.1690679938679288,0.09879614024662894,-0.09685232998561481,-0.14117251713562623,-0.0,-0.0,0.0708891625615763,0.03115615796001598
BaggingRegressor~p115,0.24018429666793667,0.2255655849423848,-0.023231947194594368,0.3049227467256412,-0.15410715032168862,-0.16988817261761194,-0.09575419731221325,-0.014743506140325659,-0.0,-0.0,0.08418518518518518,0.04081064236503531
BaggingRegressor~p1014,-0.2830120282576801,-0.6299421525047396,-0.3897769906813999,-0.6465322462031511,-0.35025128481733037,-0.5702301331407904,-0.1774715629263507,-0.5007758425804132,-0.0,-0.0,0.03307114980486339,-0.5789263216529356
BaggingRegressor~p149,-0.27174503666061706,-0.9270364059019018,-0.42229188021781167,-0.8195346233722032,-0.39309282106117444,-1.017259202762874,-0.17580767475310208,-0.7475125178525353,-0.0,-0.0,0.007122861586314294,-0.7953564059132607
BaggingRegressor~p101,-0.014501163158646736,0.6130067731979929,0.21682084426735712,0.692031620246099,-0.04183124727866079,0.5537620184155359,-0.05060108562944547,0.21852332997682264,-0.0,-0.0,0.10871690544412602,0.39114154493102343
BaggingRegressor~p172,-0.27084920407860474,-0.9219586607381833,-0.41884916143989614,-0.7981954505261994,-0.3925591693491922,-1.017259202762874,-0.17564578383681145,-0.7468431950265079,-0.0,-0.0,0.007193251533742491,-0.78979146874377
BaggingRegressor~p6,-0.2579140465603532,-0.8479159039872451,-0.4311094136744847,-0.8794896824932118,-0.3887195070367945,-0.7700509600841328,-0.17247455821570207,-0.6782896673762203,-0.0,-0.0,0.014402745995423447,-0.7353577211407676
BaggingRegressor~p230,0.04283906468652003,1.3697662156067067,0.7514213010750607,1.356444032799552,0.924566284245579,1.429378749565648,0.049955437728971465,0.8848870565052435,-0.0,-0.0,0.17879565646594278,1.1766981253315356
BaggingRegressor~p596,0.6218794717841515,-0.3069513987726111,-0.3087237874719157,-0.3472393910261331,0.3052907649458507,-0.4089261712040459,0.270805617243549,0.7810459976379512,-0.0,-0.0,0.1678751164958062,0.017682512933492333
BaggingRegressor~p823,0.00940553421704726,-0.2724227316593303,-0.3029927121535044,-0.32968157726942743,-0.27673324380593367,-0.10125812224220829,-0.0610902849681412,-0.21235514139957495,-0.0,-0.0,0.06340317674890161,-0.26352718465037284
BaggingRegressor~p350,-0.21181024506203516,-0.6559309754790427,-0.40229142086849107,-0.706776016620333,-0.3619513264650455,-0.5641608089579342,-0.16705399201558577,-0.5203006634370617,-0.0,-0.0,0.031017804154302553,-0.59363523820094
BaggingRegressor~p662,-0.21249450971809475,-0.16943682747519698,-0.2602568036917157,-0.20787976479546458,-0.249929211454425,-0.20700442435124738,-0.14033776475097334,-0.22222860687701418,-0.0,-0.0,0.062364824717765874,-0.25895386472745346
BaggingRegressor~p856,-0.2830120282576801,-0.21458259811261576,-0.26627698314211823,-0.224177988415838,-0.31364840449528747,-0.12530198342815124,-0.1774715629263507,-0.34959801304384597,-0.0,-0.0,0.048969904575483246,-0.29779011372077496
BaggingRegressor~p669,0.7661056380598501,-0.15064917036943987,-0.12806944444855103,0.101978922126094,0.28494911321363264,-0.562526760139469,0.07051959624997967,0.4478146796844162,-0.0,-0.0,0.13283054003724404,0.05837813515058887
BaggingRegressor~p28,-0.2830120282576801,-0.7338974444019442,-0.41827218445415865,-0.7947131523172962,-0.37882473687008683,-0.679477968432244,-0.1774715629263507,-0.5926000453922765,-0.0,-0.0,0.02341437349719485,-0.6681560255935102
BaggingRegressor~p159,-0.13046556048300992,0.7376792653631746,0.550309934248617,1.1282078890602167,-0.2548640701255259,0.1685933683495118,-0.1300719033796353,-0.3285098795426994,-0.0,-0.0,0.051187657430730615,0.3345291524359629
BaggingRegressor~p960,-0.2830120282576801,0.5369236861176321,0.19801656058701525,0.6645082452627749,-0.13569740361800972,0.5257497529561886,-0.1774715629263507,0.027933434861089512,-0.0,-0.0,0.08867334473491328,0.2815994110153496
BaggingRegressor~p214,1.932194116745973,0.18863652920625526,-0.08260435267260342,0.19345339057065536,1.484526215160729,0.1165372417042176,0.951322333984564,2.0775412140685923,-0.0,-0.0,0.30422222222222245,0.9245743404814356
BaggingRegressor~p66,-0.10061778318077136,-0.2658678242661644,-0.22047110919014223,-0.1058991887740501,-0.2955897233157007,-0.5814350393245266,-0.1328542112531555,-0.41312918634828993,-0.0,-0.0,0.04228859060402695,-0.3478706134462223
BaggingRegressor~p708,-0.2830120282576801,-1.0096651681114972,-0.4540230611511036,-1.1243190724637224,-0.3426816641204034,-0.8928380570142778,-0.1774715629263507,-0.3927978747406171,-0.0,-0.0,0.04442675159235666,-0.7814023048262201
BaggingRegressor~p893,0.3848653745515398,-0.3147065004771984,-0.2594626907874234,-0.20574854814470755,-0.1750878887613778,-0.4880608211267037,-0.02833889050485362,-0.09379560725017717,-0.0,-0.0,0.0758715986394558,-0.24119061867027514
BaggingRegressor~p884,-0.2830120282576801,-0.15106462224647202,-0.24908691962785046,-0.1782851002050081,-0.15581254465790148,0.1111682241578427,-0.1774715629263507,0.037915848150824265,-0.0,-0.0,0.08972315436241611,-0.14297906673563535
BaggingRegressor~p948,-0.20773338491171567,-0.7387443829673114,-0.42180950752398816,-0.8164840313508887,-0.3583883666278477,-0.5926399455082669,-0.15048642151758637,-0.5013400108897161,-0.0,-0.0,0.033011818528402695,-0.6304421368930501
BaggingRegressor~p983,-0.2830120282576801,0.7242001600194804,0.47292893740052316,1.0343720963692915,0.24256991999149083,0.5775724440559814,-0.1774715629263507,0.5046371730962308,-0.0,-0.0,0.1388063295493635,0.5774940688808136
BaggingRegressor~p894,-0.26512046967420316,-0.8170801424475787,-0.43668662457511936,-0.9227370478408358,-0.38129269972733143,-0.7378368548058875,-0.1735236125722086,-0.592496120758664,-0.0,-0.0,0.02342530282637954,-0.7178924491617414
BaggingRegressor~p829,-0.2252657112945205,-0.6999227131247046,-0.39347423411384935,-0.6637057906793568,-0.36668179111218546,-0.6682730622485077,-0.16539550924671007,-0.572214425202735,-0.0,-0.0,0.02555824589722902,-0.621310017466346
BaggingRegressor~p428,-0.2830120282576801,-0.8428381588235287,-0.44075672498188645,-0.9580765149815959,-0.37876887585875185,-0.77285218663007,-0.1774715629263507,-0.5683069332889263,-0.0,-0.0,0.025969180859691864,-0.7331872292563989
BaggingRegressor~p419,-0.2830120282576801,0.09682166438230111,-0.13683353718917365,0.08363462317898479,0.2591618571363844,0.06424767951343434,-0.1774715629263507,0.6921929618536573,-0.0,-0.0,0.15853080568720376,0.13508201543431045
BaggingRegressor~p29,-0.20655098794855717,-0.08777745297867894,-0.2305730797102309,-0.13092682576593323,-0.27018956790239534,-0.09985750896924334,-0.13475435746820955,-0.25454424331024667,-0.0,-0.0,0.05896632124352332,-0.2140007229301283
BaggingRegressor~p477,0.6373213477378565,1.4756625360420905,0.7597069282694384,1.3654230409538826,0.8842036805756341,1.6420468684949618,0.7384704326060983,1.4908944227221501,-0.0,-0.0,0.24252697562965214,1.4566704369372492
BaggingRegressor~p250,-0.22726803517940686,-0.9158192052220561,-0.44641418606225997,-1.015258824644697,-0.38635587808656374,-0.7884923681782059,-0.16899864611936982,-0.6312099021410493,-0.0,-0.0,0.019353932584269703,-0.7665186736499892
BaggingRegressor~p213,-0.11768238209514353,-0.2440335200621804,-0.299622505943618,-0.3195082144649255,-0.3078142802140113,-0.10616026869759515,-0.14774231913847133,-0.2939004376181884,-0.0,-0.0,0.054827391058290834,-0.2955128297855132
BaggingRegressor~p455,-0.20336857315242884,-0.4467740360535329,-0.32451674224270777,-0.3974522152383801,-0.35730389214389907,-0.5001994694924218,-0.1524248401165628,-0.537287485312351,-0.0,-0.0,0.029231369488880266,-0.4762640857446992
BaggingRegressor~p237,-0.2830120282576801,-0.24957287842259981,-0.28757410485174745,-0.28399793655143163,-0.341979181777337,-0.1463111825226595,-0.1774715629263507,-0.4267399377435281,-0.0,-0.0,0.04085720347973686,-0.3394730009167461
BaggingRegressor~p526,0.0015831351546500311,-0.09635730359470694,-0.2490791450201897,-0.1782647810922506,-0.15148851871709793,0.007522841958256403,-0.020526452268486022,0.09280372233853915,-0.0,-0.0,0.09549548787366047,-0.10128680870584802
BaggingRegressor~p204,-0.2830120282576801,-0.8274664393733653,-0.4289613418488025,-0.8640643021670443,-0.2870338293711952,-0.7660825558107294,-0.1774715629263507,-0.301523910209052,-0.0,-0.0,0.05402566158781073,-0.6513173214127213
BaggingRegressor~p582,0.06535162677451918,-0.23221622222661883,-0.26531800532098976,-0.2215647931276359,-0.20742852053712685,-0.28520533209192744,-0.0327443493118388,-0.0897216615645397,-0.0,-0.0,0.07630003886513789,-0.22427271794987003
BaggingRegressor~p116,-0.2559707935869363,-0.18593949925728143,-0.24650382342723673,-0.17155482930128357,-0.35774037977326817,-0.02352408559252292,-0.16754139120728084,-0.4940620309639184,-0.0,-0.0,0.033777213946636055,-0.28966881404286643
