,tf-cod,pytorch-qrcp,pytorch-svd,pytorch-svddc,sklearn-svddc,mxnet-svddc
0,0.22243898237406934,-0.06653989975796981,-0.04827681528128869,-0.048276830419202055,0.2224389823739128,0.2224389823739128
1,0.21153164450041217,-0.03621791268531149,0.0040422260742867255,0.004042225193791604,0.21153164450031592,0.21153164450031592
2,0.24417851023229264,-0.018259016826569496,0.02627577044624807,0.026275781578466217,0.24417851023243342,0.24417851023243342
3,0.13521813970599028,-0.03735218378952054,-0.013085758835531536,-0.013085769190666063,0.13521813970586916,0.13521813970586916
4,0.21733552159281844,-0.007413815197054419,-9.258846417825595e-05,-9.258080850482742e-05,0.2173355215928261,0.2173355215928261
5,0.20422542772808128,-0.030097632272019004,-0.0037526070679736456,-0.0037526081288459245,0.2042254277282468,0.2042254277282468
6,0.14630450829650887,0.017888293367174235,0.046651295941481874,0.04665129838375037,0.14630450829652475,0.14630450829652475
7,0.13029900941501638,-0.026847546345427187,0.007964122742299407,0.007964128442786711,0.13029900941495798,0.13029900941495798
8,0.2555112257921178,0.0075348993131141295,0.05480189636566024,0.05480189690143067,0.2555112257921003,0.2555112257921003
9,0.13344059914775475,0.0032170327058202997,0.03511628072547368,0.035116277515011785,0.13344059914771556,0.13344059914771556
