,tf-cod,sklearn-svddc
0,22.300748824232,22.300748818276325
1,18.697603975683403,18.69760397539019
2,17.622592774845145,17.622592766115638
3,16.117389080701866,16.11738908335783
4,30.731328115086324,30.731328119935505
5,19.96502096691182,19.965021080587647
6,14.045959161080393,14.04595915584743
7,17.96311028673755,17.963110269711194
8,22.93269745015021,22.932697470334958
9,21.622612017991706,21.622612006479557
